2024-06-01 17:18:14,960 - INFO - Hostname successfully validated: dcwas-pen-core-01.mgmt.internal.das
2024-06-01 17:18:14,961 - INFO - Valid IP address found: dcwas-pen-core-01 in file: deviceList.csv
2024-06-01 17:18:14,976 - INFO - Device dcwas-pen-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:15,026 - INFO - Hostname successfully validated: dewil-jus-core-00.mgmt.internal.das
2024-06-01 17:18:15,027 - INFO - Valid IP address found: dewil-jus-core-00 in file: deviceList.csv
2024-06-01 17:18:15,054 - INFO - Device dewil-jus-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:15,095 - INFO - Hostname successfully validated: flalt-no6-core-00.mgmt.internal.das
2024-06-01 17:18:15,095 - INFO - Valid IP address found: flalt-no6-core-00 in file: deviceList.csv
2024-06-01 17:18:15,142 - INFO - Device flalt-no6-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:15,183 - INFO - Hostname successfully validated: flalt-nor-core-00.mgmt.internal.das
2024-06-01 17:18:15,183 - INFO - Valid IP address found: flalt-nor-core-00 in file: deviceList.csv
2024-06-01 17:18:15,214 - INFO - Device flalt-nor-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:15,269 - INFO - Hostname successfully validated: flmia-20s-core-00.mgmt.internal.das
2024-06-01 17:18:15,269 - INFO - Valid IP address found: flmia-20s-core-00 in file: deviceList.csv
2024-06-01 17:18:15,304 - INFO - Device flmia-20s-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:15,337 - INFO - Hostname successfully validated: flmia-fla-core-00.mgmt.internal.das
2024-06-01 17:18:15,337 - INFO - Valid IP address found: flmia-fla-core-00 in file: deviceList.csv
2024-06-01 17:18:18,349 - ERROR - Device IP: flmia-fla-core-00.mgmt.internal.das, is not reachable on port TCP 22.
2024-06-01 17:18:18,349 - DEBUG - NoneType: None

2024-06-01 17:18:18,349 - INFO - Hostname successfully validated: fltam-sky-core-00.mgmt.internal.das
2024-06-01 17:18:18,349 - INFO - Valid IP address found: fltam-sky-core-00 in file: deviceList.csv
2024-06-01 17:18:18,395 - INFO - Device fltam-sky-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:18,404 - INFO - Hostname successfully validated: gaatl-dtp-core-00.mgmt.internal.das
2024-06-01 17:18:18,404 - INFO - Valid IP address found: gaatl-dtp-core-00 in file: deviceList.csv
2024-06-01 17:18:18,426 - INFO - Device gaatl-dtp-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:18,438 - INFO - Hostname successfully validated: gaatl-hea-core-01.mgmt.internal.das
2024-06-01 17:18:18,438 - INFO - Valid IP address found: gaatl-hea-core-01 in file: deviceList.csv
2024-06-01 17:18:18,491 - INFO - Device gaatl-hea-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:18,500 - INFO - Hostname successfully validated: gaatl-wp2-core-00.mgmt.internal.das
2024-06-01 17:18:18,501 - INFO - Valid IP address found: gaatl-wp2-core-00 in file: deviceList.csv
2024-06-01 17:18:18,517 - INFO - Device gaatl-wp2-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:18,529 - INFO - Hostname successfully validated: gaatl-wpt-core-00.mgmt.internal.das
2024-06-01 17:18:18,529 - INFO - Valid IP address found: gaatl-wpt-core-00 in file: deviceList.csv
2024-06-01 17:18:18,547 - INFO - Device gaatl-wpt-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:18,559 - INFO - Hostname successfully validated: gaaug-nfr-core-01.mgmt.internal.das
2024-06-01 17:18:18,559 - INFO - Valid IP address found: gaaug-nfr-core-01 in file: deviceList.csv
2024-06-01 17:18:18,605 - INFO - Device gaaug-nfr-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:18,618 - INFO - Hostname successfully validated: gamid-tch-core-00.mgmt.internal.das
2024-06-01 17:18:18,618 - INFO - Valid IP address found: gamid-tch-core-00 in file: deviceList.csv
2024-06-01 17:18:18,657 - INFO - Device gamid-tch-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:18,667 - INFO - Hostname successfully validated: gasav-ccd-core-01.mgmt.internal.das
2024-06-01 17:18:18,667 - INFO - Valid IP address found: gasav-ccd-core-01 in file: deviceList.csv
2024-06-01 17:18:18,693 - INFO - Device gasav-ccd-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:18,699 - INFO - Hostname successfully validated: iawde-wes-core-00.mgmt.internal.das
2024-06-01 17:18:18,699 - INFO - Valid IP address found: iawde-wes-core-00 in file: deviceList.csv
2024-06-01 17:18:18,753 - INFO - Device iawde-wes-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:18,765 - INFO - Hostname successfully validated: ielim-pla-core-00.mgmt.internal.das
2024-06-01 17:18:18,765 - INFO - Valid IP address found: ielim-pla-core-00 in file: deviceList.csv
2024-06-01 17:18:18,857 - INFO - Device ielim-pla-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:18,867 - INFO - Hostname successfully validated: ikban-bag-core-00.mgmt.internal.das
2024-06-01 17:18:18,867 - INFO - Valid IP address found: ikban-bag-core-00 in file: deviceList.csv
2024-06-01 17:18:19,130 - INFO - Device ikban-bag-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:19,140 - INFO - Hostname successfully validated: ikban-nag-core-00.mgmt.internal.das
2024-06-01 17:18:19,140 - INFO - Valid IP address found: ikban-nag-core-00 in file: deviceList.csv
2024-06-01 17:18:19,379 - INFO - Device ikban-nag-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:19,402 - INFO - Hostname successfully validated: ikgur-s21-core-00.mgmt.internal.das
2024-06-01 17:18:19,402 - INFO - Valid IP address found: ikgur-s21-core-00 in file: deviceList.csv
2024-06-01 17:18:19,697 - INFO - Device ikgur-s21-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:19,712 - INFO - Hostname successfully validated: ikhyd-pho-core-00.mgmt.internal.das
2024-06-01 17:18:19,712 - INFO - Valid IP address found: ikhyd-pho-core-00 in file: deviceList.csv
2024-06-01 17:18:19,946 - INFO - Device ikhyd-pho-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:20,085 - INFO - Hostname successfully validated: ilchi-swa-core-00.mgmt.internal.das
2024-06-01 17:18:20,085 - INFO - Valid IP address found: ilchi-swa-core-00 in file: deviceList.csv
2024-06-01 17:18:20,131 - INFO - Device ilchi-swa-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:20,196 - INFO - Hostname successfully validated: inind-lb1-core-00.mgmt.internal.das
2024-06-01 17:18:20,196 - INFO - Valid IP address found: inind-lb1-core-00 in file: deviceList.csv
2024-06-01 17:18:20,250 - INFO - Device inind-lb1-core-00.mgmt.internal.das is reachable on port TCP 22.
